0,0.00118978,0,0,5.82992e-06,0,5.82992e-06,5.82992e-06
0.00024061,0,0,1.17899e-06,0,0,1.17899e-06,1.17899e-06
0.00224061,0,0,1.0979e-05,0,0,1.0979e-05,1.0979e-05
0.000240625,0,0,1.17906e-06,0,0,1.17906e-06,1.17906e-06
0.00024061,0.00118978,0,1.17899e-06,5.82992e-06,0,5.94794e-06,5.94794e-06
0.00224063,0,0,1.09791e-05,0,0,1.09791e-05,1.09791e-05
0,0.0381898,0.194119,0,0.00018713,0.000951183,0.000969415,0.000969415
0,0.0651898,0,0,0.00031943,0,0.00031943,0.00031943
0,0.0581898,0,0,0.00028513,0,0.00028513,0.00028513
0.0102406,0.0861898,0.114119,5.0179e-05,0.00042233,0.000559183,0.000702542,0.000702542
0.0182406,0,0,8.9379e-05,0,0,8.9379e-05,0.000791922
0,0.0121898,0,0,5.97299e-05,0,5.97299e-05,5.97299e-05
0.00124061,0.00218977,0.021119,6.079e-06,1.07299e-05,0.000103483,0.000104215,0.000104215
0,0.000189777,0,0,9.29906e-07,0,9.29906e-07,0.000105145
0,0.000189762,0,0,9.29833e-07,0,9.29833e-07,9.29833e-07
0.000240625,0.00218977,0,1.17906e-06,1.07299e-05,0,1.07944e-05,1.07944e-05
0.0262406,0,0.0701188,0.000128579,0,0.000343582,0.000366853,0.000366853
0.00724062,0.00718978,0.0431188,3.54791e-05,3.52299e-05,0.000211282,0.000217118,0.000217118
0.0132406,0.0671898,0,6.4879e-05,0.00032923,0,0.000335562,0.000335562
0,0.0281898,0.281119,0,0.00013813,0.00137748,0.00138439,0.00138439
0.0432406,0.000189777,0.172119,0.000211879,9.29906e-07,0.000843382,0.00086959,0.00086959
0,0.0281898,0.0181188,0,0.00013813,8.87819e-05,0.000164201,0.000164201
0,0.0351898,0,0,0.00017243,0,0.00017243,0.00017243
0.0122406,0,0,5.99791e-05,0,0,5.99791e-05,5.99791e-05
0.0132406,0,0,6.48791e-05,0,0,6.48791e-05,6.48791e-05
0,0.000189777,0,0,9.29906e-07,0,9.29906e-07,9.29906e-07
0,0.00418978,0.0261189,0,2.05299e-05,0.000127983,0.000129619,0.000129619
0.0292406,0,0,0.000143279,0,0,0.000143279,0.000143279
0.00624062,0,0.00511874,3.05791e-05,0,2.50818e-05,3.95497e-05,3.95497e-05
0.00124061,0.00518977,0,6.079e-06,2.54299e-05,0,2.61464e-05,2.61464e-05
0,0,0.0331189,0,0,0.000162282,0.000162282,0.000162282
0.0212406,0.13719,0.303119,0.000104079,0.00067223,0.00148528,0.00163364,0.00163364
0.0242406,0,0,0.000118779,0,0,0.000118779,0.00175242
0.00824061,0.16619,0.156119,4.0379e-05,0.00081433,0.000764982,0.00111802,0.00111802
0,0,0.101119,0,0,0.000495482,0.000495482,0.0016135
0,0.0151898,0,0,7.44299e-05,0,7.44299e-05,7.44299e-05
0.00524061,0.0821898,0.213119,2.5679e-05,0.00040273,0.00104428,0.00111954,0.00111954
0.00624062,0,0,3.05791e-05,0,0,3.05791e-05,0.00115012
0.0392406,0,0.018119,0.000192279,0,8.87831e-05,0.000211787,0.000211787
0.0182406,0.0631898,0.325119,8.9379e-05,0.00030963,0.00159308,0.00162535,0.00162535
0.0152406,0,0.0731191,7.4679e-05,0,0.000358283,0.000365984,0.00199134
0,0,0.269119,0,0,0.00131868,0.00131868,0.00131868
0.000240625,0.0951898,0.251119,1.17906e-06,0.00046643,0.00123048,0.00131592,0.00131592
0,0,0.0561189,0,0,0.000274982,0.000274982,0.0015909
0.00324062,0.0341898,0.0121189,1.5879e-05,0.00016753,5.93828e-05,0.000178451,0.000178451
0,0.11019,0,0,0.00053993,0,0.00053993,0.00053993
0,0.00718978,0.00511898,0,3.52299e-05,2.5083e-05,4.3247e-05,4.3247e-05
0.00624062,0,0.0191187,3.05791e-05,0,9.36815e-05,9.8546e-05,9.8546e-05
0.00624062,0.00718976,0.00911893,3.05791e-05,3.52298e-05,4.46827e-05,6.4597e-05,6.4597e-05
0.0192406,0.0611898,0.071119,9.4279e-05,0.00029983,0.000348483,0.000469283,0.00053388
0.0172406,0.0541898,0.272119,8.4479e-05,0.00026553,0.00133338,0.00136219,0.00136219
0.0182406,0,0.115119,8.9379e-05,0,0.000564083,0.00057112,0.00193331
0.0312406,0.00318978,0.0481187,0.000153079,1.56299e-05,0.000235782,0.00028155,0.00028155
0,0.00318978,0,0,1.56299e-05,0,1.56299e-05,0.00029718
0,0,0.355119,0,0,0.00174008,0.00174008,0.00174008
0,0,0.342119,0,0,0.00167638,0.00167638,0.00167638
0.0232406,0,0,0.000113879,0,0,0.000113879,0.000113879
0.00424062,0.0261898,0.0961188,2.0779e-05,0.00012833,0.000470982,0.000488595,0.000488595
0.0202406,0,0.0131189,9.9179e-05,0,6.42825e-05,0.000118189,0.000606784
0,0.00118976,0.087119,0,5.82984e-06,0.000426883,0.000426923,0.000426923
0.0342406,0,0.277119,0.000167779,0,0.00135788,0.00136821,0.00136821
0,0,0.155119,0,0,0.000760082,0.000760082,0.000760082
0.0252406,0.0211898,0,0.000123679,0.00010383,0,0.000161484,0.000161484
0,0.0461898,0.129119,0,0.00022633,0.000632682,0.000671946,0.000671946
0.0612406,0.13019,0.330119,0.000300079,0.00063793,0.00161758,0.00176453,0.00176453
0.00424062,0.0411898,0,2.0779e-05,0.00020183,0,0.000202897,0.00196743
0.00724061,0,0.0871188,3.5479e-05,0,0.000426882,0.000428354,0.000428354
0.00124062,0.00818978,0,6.07903e-06,4.01299e-05,0,4.05877e-05,4.05877e-05
0.0262406,0.14319,0.227119,0.000128579,0.00070163,0.00111288,0.00132186,0.00132186
0,0,0.255119,0,0,0.00125008,0.00125008,0.00125008
0.0242406,0,0,0.000118779,0,0,0.000118779,0.000118779
0,0.13119,0.215119,0,0.00064283,0.00105408,0.00123463,0.00123463
0.0162406,0,0,7.95791e-05,0,0,7.95791e-05,7.95791e-05
0.0122406,0.0161898,0.061119,5.9979e-05,7.93299e-05,0.000299483,0.000315564,0.000315564
0,0.00318978,0.132119,0,1.56299e-05,0.000647382,0.000647571,0.000963135
0.00224062,0,0.437119,1.0979e-05,0,0.00214188,0.00214191,0.00214191
0.0442406,0,0.223119,0.000216779,0,0.00109328,0.00111457,0.00111457
0.0232406,0,0,0.000113879,0,0,0.000113879,0.000113879
0.0152406,0.00618977,0.0531188,7.46791e-05,3.03299e-05,0.000260282,0.000272477,0.000272477
0,0.0191898,0.0251187,0,9.40299e-05,0.000123082,0.000154889,0.000427366
0.0182406,0.00618977,0,8.9379e-05,3.03299e-05,0,9.43849e-05,9.43849e-05
0.00124061,0.00118976,0.0121189,6.079e-06,5.82984e-06,5.93828e-05,5.99772e-05,5.99772e-05
0,0.0101898,0.0351189,0,4.99299e-05,0.000172083,0.00017918,0.000239157
0.0452406,0,0,0.000221679,0,0,0.000221679,0.000221679
0,0.0491898,0,0,0.00024103,0,0.00024103,0.00024103
0.00224061,0,0,1.0979e-05,0,0,1.0979e-05,1.0979e-05
0.0292406,0,0,0.000143279,0,0,0.000143279,0.000143279
0.0122406,0.00618977,0,5.9979e-05,3.03299e-05,0,6.72115e-05,6.72115e-05
0.00424063,0.0121898,0,2.07791e-05,5.97299e-05,0,6.3241e-05,6.3241e-05
0,0.0671898,0,0,0.00032923,0,0.00032923,0.00032923
0,0.0851898,0.093119,0,0.00041743,0.000456283,0.000618419,0.000618419
0.000240625,0,0,1.17906e-06,0,0,1.17906e-06,1.17906e-06
0.0292406,0,0,0.000143279,0,0,0.000143279,0.000143279
0.0302406,0,0,0.000148179,0,0,0.000148179,0.000148179
0.0442406,0,0,0.000216779,0,0,0.000216779,0.000216779
0.0272406,0,0,0.000133479,0,0,0.000133479,0.000133479
0.0142406,0,0,6.97791e-05,0,0,6.97791e-05,6.97791e-05
0.00124063,0.0181898,0.0531188,6.07907e-06,8.91299e-05,0.000260282,0.000275187,0.000275187
0,0.0471898,0.180119,0,0.00023123,0.000882583,0.00091237,0.00118756
0.0402406,0.0221898,0.0721189,0.000197179,0.00010873,0.000353383,0.000419024,0.000419024
0.0362406,0,0,0.000177579,0,0,0.000177579,0.000177579
0.00324062,0.0261898,0,1.5879e-05,0.00012833,0,0.000129309,0.000129309
0,0.0201898,0.0591186,0,9.89299e-05,0.000289681,0.000306109,0.000306109
0.0212406,0.000189762,0.0061189,0.000104079,9.29833e-07,2.99826e-05,0.000108316,0.000108316
0,0.0461898,0.120119,0,0.00022633,0.000588582,0.000630598,0.000738914
0.00724062,0.0311898,0.0321189,3.5479e-05,0.00015283,0.000157383,0.000222228,0.000222228
0,0,0.0561189,0,0,0.000274982,0.000274982,0.00049721
0,0,0.0641188,0,0,0.000314182,0.000314182,0.000314182
0,0.12119,0.361119,0,0.00059383,0.00176948,0.00186647,0.00186647
0,0,0.0131189,0,0,6.42825e-05,6.42825e-05,6.42825e-05
0,0.0111898,0.0061189,0,5.48299e-05,2.99826e-05,6.24922e-05,6.24922e-05
0,0.000189777,0.0361189,0,9.29906e-07,0.000176983,0.000176985,0.000176985
0.00924062,0.0111898,0,4.5279e-05,5.48299e-05,0,7.11091e-05,7.11091e-05
0.0412406,0.0761898,0,0.000202079,0.00037333,0,0.000424513,0.000424513
0.00724062,0.00518977,0,3.5479e-05,2.54299e-05,0,4.36514e-05,4.36514e-05
0.0162406,0.0641898,0.0411188,7.9579e-05,0.00031453,0.000201482,0.000381912,0.000381912
0.0242406,0.0441898,0,0.000118779,0.00021653,0,0.000246969,0.000628881
0,0.0131898,0.0651189,0,6.46299e-05,0.000319083,0.000325562,0.000325562
0.00924062,0.00418977,0.021119,4.5279e-05,2.05299e-05,0.000103483,0.000114806,0.000114806
0.00424062,0,0.00811876,2.0779e-05,0,3.97819e-05,4.48817e-05,0.000159688
0.0122406,0,0,5.9979e-05,0,0,5.9979e-05,5.9979e-05
0.0142406,0.00718977,0,6.9779e-05,3.52299e-05,0,7.81681e-05,7.81681e-05
0.0212406,0.0441898,0.0171188,0.000104079,0.00021653,8.38822e-05,0.000254468,0.000254468
0,0,0.0921189,0,0,0.000451383,0.000451383,0.00070585
0,0.0371898,0.114119,0,0.00018223,0.000559182,0.000588126,0.000588126
0.00624062,0.0151898,0.0161189,3.05791e-05,7.44299e-05,7.89826e-05,0.000112753,0.000112753
0,0.0751898,0.100119,0,0.00036843,0.000490582,0.000613524,0.000726276
0.00824061,0.0111898,0,4.0379e-05,5.48299e-05,0,6.80939e-05,6.80939e-05
0.00424062,0,0.456119,2.0779e-05,0,0.00223498,0.00223508,0.00223508
0,0.0501898,0.0821189,0,0.00024593,0.000402383,0.000471586,0.000471586
0.00924061,0,0,4.5279e-05,0,0,4.5279e-05,4.5279e-05
0.0262406,0,0,0.000128579,0,0,0.000128579,0.000128579
0.0102406,0,0.087119,5.0179e-05,0,0.000426883,0.000429822,0.000429822
0.00524062,0.0101898,0.0271191,2.5679e-05,4.99299e-05,0.000132883,0.000144258,0.000144258
0,0.0101898,0.0441188,0,4.99299e-05,0.000216182,0.000221873,0.000366131
0.0422406,0.00518977,0.067119,0.000206979,2.54299e-05,0.000328883,0.000389424,0.000389424
0,0,0.168119,0,0,0.000823782,0.000823782,0.00121321
0,0,0.024119,0,0,0.000118183,0.000118183,0.000118183
0,0.0441898,0.152119,0,0.00021653,0.000745382,0.000776196,0.000776196
0,0,0.273119,0,0,0.00133828,0.00133828,0.00133828
0,0,0.194119,0,0,0.000951183,0.000951183,0.000951183
0,0.11519,0.264119,0,0.00056443,0.00129418,0.00141191,0.00141191
0,0,0.0941187,0,0,0.000461182,0.000461182,0.000461182
0.0102406,0,0,5.0179e-05,0,0,5.0179e-05,5.0179e-05
0,0,0.00811876,0,0,3.97819e-05,3.97819e-05,3.97819e-05
0,0.0581898,0,0,0.00028513,0,0.00028513,0.00028513
0,0.0381898,0.00211896,0,0.00018713,1.03829e-05,0.000187418,0.000187418
0,0.0461898,0.0741187,0,0.00022633,0.000363182,0.000427933,0.000427933
0.00924062,0.00318978,0.0451189,4.5279e-05,1.56299e-05,0.000221083,0.000226212,0.000226212
0.0802406,0.0541898,0.214119,0.000393179,0.00026553,0.00104918,0.00115147,0.00137768
0.0502406,0.0531898,0,0.000246179,0.00026063,0,0.000358514,0.00173619
0,0.0151898,0,0,7.44299e-05,0,7.44299e-05,7.44299e-05
0,0.00118976,0,0,5.82984e-06,0,5.82984e-06,5.82984e-06
0.0242406,0.0171898,0.0581187,0.000118779,8.42299e-05,0.000284782,0.00031985,0.00031985
0,0.00218977,0.0311188,0,1.07299e-05,0.000152482,0.000152859,0.000472709
0.0172406,0.00418977,0,8.4479e-05,2.05299e-05,0,8.69378e-05,8.69378e-05
0.0112406,0,0,5.5079e-05,0,0,5.5079e-05,5.5079e-05
0,0.00818976,0,0,4.01298e-05,0,4.01298e-05,4.01298e-05
0.0132406,0.00318978,0,6.48791e-05,1.56299e-05,0,6.67352e-05,6.67352e-05
0.00224063,0.0131898,0.127119,1.09791e-05,6.46299e-05,0.000622883,0.000626323,0.000626323
0,0,0.106119,0,0,0.000519983,0.000519983,0.00114631
0.0982406,0.0411898,0,0.000481379,0.00020183,0,0.000521978,0.000521978
0,0.0951898,0.0991188,0,0.00046643,0.000485682,0.000673383,0.000673383
0.144241,0.0951898,0.196119,0.000706779,0.00046643,0.000960983,0.00128085,0.00128085
0.0222406,0.0101898,0.126119,0.000108979,4.99299e-05,0.000617982,0.000629501,0.00191035
0,0,0.153119,0,0,0.000750283,0.000750283,0.00266064
0.0262406,0.0161898,0.0801188,0.000128579,7.93299e-05,0.000392582,0.00042065,0.00042065
0,0,0.038119,0,0,0.000186783,0.000186783,0.000607433
0,0.0521898,0,0,0.00025573,0,0.00025573,0.00025573
0.00324062,0.0701898,0,1.5879e-05,0.00034393,0,0.000344296,0.000344296
0.0172406,0.0551898,0.0411188,8.4479e-05,0.00027043,0.000201482,0.000347655,0.000347655
0,0.0261898,0.170119,0,0.00012833,0.000833583,0.000843403,0.00119106
0,0.0251898,0.0211188,0,0.00012343,0.000103482,0.00016107,0.00016107
0.0422406,0.00618978,0,0.000206979,3.03299e-05,0,0.000209189,0.000209189
0,0,0.0761188,0,0,0.000372982,0.000372982,0.000372982
0.0172406,0.0351898,0,8.4479e-05,0.00017243,0,0.000192012,0.000192012
0,0.13719,0.223119,0,0.00067223,0.00109328,0.00128342,0.00128342
0.00824062,0.0481898,0.242119,4.0379e-05,0.00023613,0.00118638,0.00121033,0.00121033
0.00824062,0.0471898,0,4.0379e-05,0.00023123,0,0.000234729,0.000234729
0,0.0351898,0.0661189,0,0.00017243,0.000323982,0.00036701,0.00036701
0,0.0471898,0.340119,0,0.00023123,0.00166658,0.00168255,0.00168255
0,0.14619,0.541119,0,0.00071633,0.00265148,0.00274654,0.00274654
0,0.0251898,0.200119,0,0.00012343,0.000980582,0.000988319,0.000988319
0.0102406,0,0.164119,5.0179e-05,0,0.000804182,0.000805746,0.000805746
0,0,0.0321187,0,0,0.000157382,0.000157382,0.000157382
0.0202406,0,0,9.91791e-05,0,0,9.91791e-05,9.91791e-05
0,0.10519,0,0,0.00051543,0,0.00051543,0.00051543
0,0,0.146119,0,0,0.000715983,0.000715983,0.000715983
0,0,0.0331189,0,0,0.000162282,0.000162282,0.000162282
0,0.00818976,0,0,4.01298e-05,0,4.01298e-05,4.01298e-05
0,0.0201898,0,0,9.89299e-05,0,9.89299e-05,9.89299e-05
0.00424062,0,0,2.0779e-05,0,0,2.0779e-05,2.0779e-05
0.0112406,0.0551898,0.0161189,5.5079e-05,0.00027043,7.89826e-05,0.000287061,0.000287061
0,0.0261898,0,0,0.00012833,0,0.00012833,0.000415391
0.0502406,0,0,0.000246179,0,0,0.000246179,0.000246179
0.00724062,0.10319,0.217119,3.5479e-05,0.00050563,0.00106388,0.00117846,0.00117846
0.0152406,0.0391898,0.130119,7.4679e-05,0.00019203,0.000637583,0.000670048,0.00184851
0.0322406,0,0.0591189,0.000157979,0,0.000289683,0.00032996,0.00217847
0.0232406,0,0.0261189,0.000113879,0,0.000127983,0.000171312,0.000171312
0,0.0571898,0.274119,0,0.00028023,0.00134318,0.0013721,0.0013721
0,0,0.0151187,0,0,7.40818e-05,7.40818e-05,7.40818e-05
0.0212406,0,0,0.000104079,0,0,0.000104079,0.000104079
0,0.0301898,0.0881189,0,0.00014793,0.000431783,0.00045642,0.00045642
0,0,0.074119,0,0,0.000363183,0.000363183,0.000363183
0,0.0611898,0.111119,0,0.00029983,0.000544483,0.000621578,0.000621578
0.0122406,0.0211898,0.038119,5.9979e-05,0.00010383,0.000186783,0.000221959,0.000221959
0,0,0.00711907,0,0,3.48834e-05,3.48834e-05,0.000256843
0,0.0561898,0,0,0.00027533,0,0.00027533,0.00027533
0,0,0.0881187,0,0,0.000431782,0.000431782,0.000431782
0.0182406,0,0,8.93791e-05,0,0,8.93791e-05,8.93791e-05
0.0222406,0,0.0101189,0.000108979,0,4.95824e-05,0.000119728,0.000119728
0,0.00318977,0,0,1.56299e-05,0,1.56299e-05,1.56299e-05
0,0.0291898,0,0,0.00014303,0,0.00014303,0.00014303
0,0.0261898,0.0851189,0,0.00012833,0.000417083,0.000436379,0.000436379
0,0.0181898,0.00411881,0,8.91299e-05,2.01822e-05,9.13864e-05,9.13864e-05
0.0152406,0.0381898,0.202119,7.4679e-05,0.00018713,0.000990382,0.00101067,0.00101067
0.000240617,0,0.0921189,1.17902e-06,0,0.000451383,0.000451384,0.00146205
0,0.0161898,0.0721189,0,7.93299e-05,0.000353383,0.000362177,0.000362177
0.00724062,0.00818978,0,3.54791e-05,4.01299e-05,0,5.35647e-05,5.35647e-05
0.00124062,0,0,6.07903e-06,0,0,6.07903e-06,6.07903e-06
0.0242406,0.00518977,0,0.000118779,2.54299e-05,0,0.000121471,0.000121471
0.000240617,0,0.015119,1.17902e-06,0,7.40829e-05,7.40923e-05,7.40923e-05
0.0132406,0.0341898,0.0481187,6.48791e-05,0.00016753,0.000235782,0.000296426,0.000296426
0.0422406,0,0.0761188,0.000206979,0,0.000372982,0.000426563,0.00072299
0.00224062,0.0211898,0.0361189,1.0979e-05,0.00010383,0.000176983,0.000205485,0.000205485
0,0.00818976,0.00511898,0,4.01298e-05,2.5083e-05,4.7324e-05,0.000252809
0,0.0401898,0,0,0.00019693,0,0.00019693,0.00019693
0,0.0461898,0,0,0.00022633,0,0.00022633,0.00022633
0,0.0491898,0.165119,0,0.00024103,0.000809082,0.000844221,0.000844221
0.0872406,0.0651898,0.272119,0.000427479,0.00031943,0.00133338,0.0014362,0.0014362
0,0.0451898,0.124119,0,0.00022143,0.000608182,0.000647237,0.00208344
0,0.0261898,0.0501188,0,0.00012833,0.000245582,0.000277091,0.000277091
0,0,0.0101189,0,0,4.95824e-05,4.95824e-05,4.95824e-05
0,0.0541898,0,0,0.00026553,0,0.00026553,0.00026553
0.0102406,0,0,5.0179e-05,0,0,5.0179e-05,5.0179e-05
0,0.0131898,0.0271188,0,6.46299e-05,0.000132882,0.000147766,0.000147766
0,0.0171898,0.0221189,0,8.42299e-05,0.000108383,0.000137264,0.000137264
0,0.0861898,0.165119,0,0.00042233,0.000809082,0.000912676,0.000912676
0.0272406,0,0,0.000133479,0,0,0.000133479,0.000133479
0.0692406,0.0651898,0.0261189,0.000339279,0.00031943,0.000127983,0.000483245,0.000483245
